"ID";"Datum";"Frage 1 - Den digital verein(t)-Workshop 'Künstliche Intelligenz (KI): Verstehen, Nutzen erkennen und anwenden' habe ich bereits besucht.";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ja";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Nein";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"Frage 3 - Ich nutze KI-Anwendungen aktiv für unsere Vereinsarbeit.";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Kommunikation (z.B. E-Mail-Management, Chatbots)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Verwaltung (z.B. Mitgliederverwaltung, Buchhaltung)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Veranstaltungsmanagement";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Fundraising";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Datenanalyse und Berichterstattung";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Sonstiges und zwar:";"Frage 4 - Eingabe für Sonstiges und zwar:";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Datenschutzbedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Hohe Kosten";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Mangelndes Know-how";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Technische Schwierigkeiten bei der Umsetzung";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Skepsis von Mitgliedern und Mitarbeitenden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Ethische Bedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Kosten-Nutzen-Relation zu schlecht";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Schwierigkeiten, die richtigen KI-Anwendungen zu finden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Sonstiges und zwar:";"Frage 5 - Eingabe für Sonstiges und zwar:";"Frage 6 - Ich nutze KI für meine Vereinsarbeit ...";"Frage 7 - Der Nutzen von KI-Anwendungen für die Vereinsarbeit ist...";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Effizienzsteigerung";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Zeitersparnis";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Bessere Kommunikation und Erreichbarkeit für Mitglieder";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Mehr Transparenz in der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Erleichterung der Entscheidungsfindung durch Datenanalyse";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Professionalisierung der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 8 - Eingabefeld von Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 9 - Deine Gesamteinschätzung zu KI-Anwendungen im Verein: Hype oder Mehrwert für das Ehrenamt?";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenlose Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenpflichtige Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Microsoft Copilot";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Perplexity";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Claude";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Hugging Face";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Gemini (Google)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Vereinssoftware mit KI-Funktionen (z.B.: Clubdesk, Campai, Lexoffice)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-gestützte E-Mail-Marketing-Tools";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI für Social Media Management (z.B.: Hootsuite, Buffer)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI basierte Übersetzungstools (z.B.: DeepL)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sprachassistenten (z.B.: Alexa)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sonstige und zwar:";"Frage 10 - Eingabe für Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Eingabe für Sonstige und zwar:";"Frage 11 - Welche KI-Anwendung empfiehlst du dringend anderen Vereinen und wieso?";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Transparenz (Nachvollziehbarkeit der Entscheidungen und Prozesse der KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sicherheit (Schutz der persönlichen Daten von Mitgliedern)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Fairness (keine Diskriminierung oder Benachteiligung durch KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Vertrauen (KI sollte zuverlässig und verständlich sein)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Autonomie (KI sollte unterstützen, aber nicht die Kontrolle übernehmen)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Soziales Miteinander (Berücksichtigung der Auswirkungen auf die Gemeinschaft)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sonstiges und zwar";"Frage 12 - Eingabe für Sonstiges und zwar";"Frage 13 - Wie wirkt sich KI auf den sozialen Zusammenhalt im Verein aus?";"Frage 14 - Wie wirkt sich KI auf die Werte deines Vereins aus?";"Frage 15 - Offene Frage: Wenn du einem Entwickler von KI etwas mit auf den Weg geben könntest, was wäre es? Was denkst du, sollte man bei der Entwicklung von KI-Anwendungen besonders berücksichtigen?";"Frage 16 - Worin soll dich KI unterstützen? - Automatisierung von Verwaltungsarbeit";"Frage 16 - Worin soll dich KI unterstützen? - Datenanalyse und Auswertung (z.B. Trends)";"Frage 16 - Worin soll dich KI unterstützen? - Mitgliedergewinnung durch Marketing";"Frage 16 - Worin soll dich KI unterstützen? - Beantworten von Fragen durch Chatbots";"Frage 16 - Worin soll dich KI unterstützen? - Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Frage 16 - Worin soll dich KI unterstützen? - Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Frage 16 - Worin soll dich KI unterstützen? - Schulung von Mitgliedern (z.B. E-Learning)";"Frage 17 - Wie hoch ist der Bedarf an KI in deiner Vereinsarbeit?";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Schulungen & Workshops";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Coaching & Begleitung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Finanziell Förderung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Technische Unterstützung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Ethische und rechtliche Sicherheit (&Beratung)";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Zugang zu KI-Tools";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Offenheit & Interesse";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Sonstiges:";"Frage 18 - Eingabe für Sonstiges:";"Frage 19 - Was wünscht du dir von digital verein(t)?";"ist anonym";"abgeschlossen";"beendet";"Beantwortungsdauer (in s)";"Antwort-Quote";"Sprache";"Startzeit";"Endzeit";"Laufzeit";"Dauer für Seite 1 (in s)";"Dauer für Seite 2 (in s)";"Dauer für Seite 3 (in s)"
"112";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"wo ist der Nutzen?";"";"0";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"wo ist der Nutzen im Verein?";"50";"50";"";"";"";"";"";"";"";"";"1";"1";"2";"3";"4";"5";"6";"7";"8";"";"";"1";"1";"1";"176,92";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:02:57";"96";"53";"28"
"113";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"7";"2";"4";"3";"5";"8";"6";"9";"";"";"20";"15";"16";"15";"14";"13";"27";"";"";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"1";"2";"6";"4";"3";"7";"";"17";"14";"";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"9";"1";"2";"5";"6";"3";"7";"4";"8";"";"";"1";"1";"1";"211,8";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:03:32";"104";"57";"51"
"115";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"";"";"";"";"";"";"1";"4";"2";"7";"5";"8";"6";"3";"9";"";"5";"50";"40";"55";"40";"30";"55";"60";"80";"Verlust des Persönlichen";"25";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"Sprachassistenten (z.B.: Alexa)";"";"";"";"";"canva kann jetzt auch KI";"1";"2";"3";"4";"5";"6";"7";"";"27";"27";"Die Menschen in einem Verein nicht vergessen - nur mit Reden kommen Leute wirklich zusammen";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"24";"1";"2";"3";"4";"5";"6";"7";"8";"";"Vielleicht mal eine Info-Veranstaltung zum Status Quo - was ist schon alles möglich?";"1";"1";"1";"275,51";"94,74%";"de";"10/29/2024";"10/29/2024";" 00:04:36";"134";"68";"73"
"117";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"";"";"";"";"";"";"1";"2";"8";"4";"6";"7";"5";"3";"9";"";"75";"60";"";"100";"95";"";"";"";"";"";"70";"ChatGPT (kostenlose Version)";"";"Microsoft Copilot";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ChatGPT weil leicht bedienbar";"6";"2";"4";"3";"1";"5";"7";"";"50";"50";"persönliche Daten sollten tabu sein bei der Entwicklung";"Automatisierung von Verwaltungsarbeit";"";"";"";"";"";"";"70";"1";"3";"5";"6";"2";"4";"7";"8";"";"";"1";"1";"1";"431,73";"89,47%";"de";"10/29/2024";"10/29/2024";" 00:07:12";"263";"96";"72"
"118";"2024-10-29";"Ja, na klar!";"";"Nein";"";"";"";"";"";"";"";"";"";"";"6";"4";"1";"2";"3";"5";"8";"7";"9";"";"";"66";"";"";"";"";"";"";"";"";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"";"50";"50";"";"";"";"";"Beantworten von Fragen durch Chatbots";"";"";"";"29";"1";"2";"3";"5";"4";"6";"7";"8";"";"";"1";"1";"1";"6375,4";"63,16%";"de";"10/29/2024";"10/29/2024";" 01:46:16";"6260";"47";"68"
"119";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"5";"7";"1";"3";"4";"6";"8";"2";"9";"";"";"0";"20";"20";"0";"10";"60";"60";"";"";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"4";"3";"5";"6";"1";"7";"";"50";"50";"In erster Linie muss es bei KI darum gehen, den Anwender zu unterstützen.";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"10";"1";"2";"7";"3";"5";"4";"6";"8";"";"Bei der Bewerbung der KI-Fortbildungen sollte für den bisherigen Nichtnutzer erkennbar sein, welche Möglichkeiten KI in der Vereinsarbeit bietet. Ansonsten meldet er sich nämlich gar nicht zur Fortbildung an.";"1";"1";"1";"787,32";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:13:08";"599";"80";"108"
"120";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"6";"3";"5";"2";"7";"8";"4";"9";"";"";"";"";"";"";"";"65";"65";"";"";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"4";"3";"5";"6";"7";"";"47";"50";"";"";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"9";"3";"4";"1";"5";"6";"2";"7";"8";"";"";"1";"1";"1";"366,19";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:06:07";"145";"99";"123"
"121";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"Sonstiges und zwar:";"Bilder und Grafiken generieren";"5";"7";"1";"2";"4";"8";"6";"3";"9";"";"85";"100";"100";"100";"30";"20";"5";"100";"";"";"80";"ChatGPT (kostenlose Version)";"";"Microsoft Copilot";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"";"";"";"Microsoft Copilot bringt beim Office 365 Abo die beste Kosten Nutzen Bilanz";"6";"1";"4";"5";"2";"3";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"85";"3";"4";"5";"2";"6";"1";"7";"8";"";"";"1";"1";"1";"1540,23";"84,21%";"de";"10/29/2024";"10/29/2024";" 00:25:41";"206";"1272";"62"
"122";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"3";"5";"7";"4";"8";"6";"2";"9";"";"";"30";"";"";"";"";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"1";"4";"5";"2";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"";"1";"2";"3";"4";"5";"6";"7";"8";"";"";"1";"1";"1";"289,73";"52,63%";"de";"10/29/2024";"10/29/2024";" 00:04:50";"164";"55";"71"
"123";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"3";"5";"1";"6";"4";"8";"7";"2";"9";"";"";"60";"60";"60";"29";"35";"65";"59";"";"";"35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"";"64";"61";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"";"26";"2";"3";"4";"5";"6";"1";"7";"8";"";"";"1";"1";"1";"130,89";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:02:11";"75";"28";"28"
"125";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"7";"2";"4";"3";"8";"5";"6";"1";"9";"";"";"52";"100";"100";"12";"17";"100";"82";"";"";"86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"3";"5";"1";"2";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"78";"3";"4";"1";"5";"6";"2";"7";"8";"";"";"1";"1";"1";"195,8";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:03:16";"95";"54";"48"
"126";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"4";"5";"2";"1";"6";"7";"8";"3";"9";"";"";"50";"50";"40";"";"60";"80";"70";"";"";"75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6";"2";"1";"3";"4";"5";"7";"";"50";"50";"Erleichterung der täglichen Arbeit, auch bei der Mitgliederverwaltung";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"70";"1";"5";"6";"3";"7";"2";"4";"8";"";"";"1";"1";"1";"396,41";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:06:37";"196";"100";"100"
"127";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"6";"3";"2";"4";"5";"8";"7";"1";"9";"Punkte ^1^-4 relevant / zu wenig Kenntnis";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"6";"2";"3";"5";"7";"Vereinsarbeit vereinfachen";"50";"50";"Vereinsarbeit erleichtern und transparenter machen";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"";"1";"2";"3";"6";"5";"4";"7";"8";"das zu entscheiden, muss man die Möglichkeiten kennen";"Online oder Präsenz Schulung";"1";"1";"1";"655,94";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:10:56";"307";"135";"214"
"128";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"5";"8";"1";"2";"4";"7";"6";"3";"9";"";"";"21";"";"80";"90";"";"";"85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"1";"5";"3";"2";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"";"3";"4";"5";"1";"6";"2";"7";"8";"";"";"1";"1";"1";"872,02";"52,63%";"de";"10/29/2024";"10/29/2024";" 00:14:33";"467";"159";"246"
"129";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"4";"5";"2";"6";"1";"7";"8";"9";"3";"Sehe kaum Herausforderungen, wenn die Menschen die KI bedienen können.";"90";"90";"100";"100";"100";"23";"23";"77";"";"";"76";"ChatGPT (kostenlose Version)";"ChatGPT (kostenpflichtige Version)";"";"Perplexity";"";"Hugging Face";"Gemini (Google)";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"";"";"";"";"";"ChatGPT deckt die meisten Anwendungsfälle ab.";"1";"2";"3";"4";"5";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"71";"3";"4";"5";"6";"7";"1";"8";"2";"Nichts - Ich nutze sie bereits";"Unkomplizierte Ideen und Vorschläge für UseCases";"1";"1";"1";"360,2";"89,47%";"de";"10/29/2024";"10/29/2024";" 00:06:01";"270";"20";"71"
"130";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"6";"2";"5";"3";"7";"8";"4";"9";"";"";"";"63";"82";"63";"";"94";"56";"";"";"61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"5";"4";"6";"3";"7";"";"50";"50";"Resourcen bündeln um den überlaufenen Markt an verschiedenen KI Anwendungen aufzuräumen und dem Endnutzer eine einfachere Entscheidungsfindung zu bieten.";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"75";"4";"1";"2";"3";"7";"5";"6";"8";"";"Ich sollte erstmal am Workshop teilnehmen um die Möglichkeiten zu erfahren, in welchen Bereich KI unsere Vereinsarbeit unterstützen und ggf. erleichtern/optimieren kann.";"1";"1";"1";"272,58";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:04:33";"77";"82";"114"
"132";"2024-10-30";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"6";"1";"3";"2";"4";"7";"8";"5";"9";"";"";"10";"25";"25";"50";"";"60";"";"";"";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"1";"6";"2";"3";"5";"7";"";"60";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"15";"3";"4";"1";"2";"7";"5";"6";"8";"";"";"1";"1";"1";"400,53";"63,16%";"de";"10/30/2024";"10/30/2024";" 00:06:41";"223";"107";"71"
"133";"2024-10-30";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"4";"7";"3";"5";"1";"8";"6";"2";"9";"";"";"0";"84";"94";"";"63";"";"85";"";"";"33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"6";"3";"5";"4";"7";"";"50";"50";"KI soll bei der Arbeit unterstützen und mit mir Arbeiten. KI soll nicht die alleinige Entscheidung für eine Lösung treffen.";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"";"2";"4";"7";"3";"6";"1";"5";"8";"";"??? Benütze (noch) kein KI und habe auch noch nicht an euren Workshops dazu teilgenommen.";"1";"1";"1";"472,49";"68,42%";"de";"10/30/2024";"10/30/2024";" 00:07:53";"170";"142";"161"
"134";"2024-10-30";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"3";"4";"6";"7";"5";"8";"2";"1";"9";"";"";"20";"41";"33";"15";"5";"0";"0";"";"";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"2";"1";"3";"4";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"";"";"";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"30";"3";"4";"5";"6";"7";"1";"2";"8";"";"";"1";"1";"1";"300,92";"63,16%";"de";"10/30/2024";"10/30/2024";" 00:05:01";"177";"59";"65"
"135";"2024-10-30";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"3";"5";"1";"4";"6";"7";"8";"2";"9";"";"90";"100";"100";"100";"";"60";"";"100";"";"";"100";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"";"";"";"";"";"ChatGPT";"2";"3";"4";"1";"6";"5";"7";"";"60";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"80";"1";"2";"3";"5";"6";"4";"7";"8";"";"";"1";"1";"1";"274,38";"84,21%";"de";"10/30/2024";"10/30/2024";" 00:04:35";"166";"57";"52"
